,userid,singer
18103,9e889ae165c863edc23a1ce9a8ff87e768035a93,green day
18104,9e889ae165c863edc23a1ce9a8ff87e768035a93,kings of leon
18105,9e8f7b4cde4980680fa0b3273a6afe47f0c6b8de,soilwork
18106,9e8f7b4cde4980680fa0b3273a6afe47f0c6b8de,limp bizkit
18107,9e9f9aa05865460fa8b0aca52d6f6e4cf9831b55,manic street preachers
18108,9e9f9aa05865460fa8b0aca52d6f6e4cf9831b55,eagles of death metal
18109,9e9f9aa05865460fa8b0aca52d6f6e4cf9831b55,the hives
18110,9e9f9aa05865460fa8b0aca52d6f6e4cf9831b55,johnny cash
18111,9eb4fef2c6f1d6c64652f0b84fa252b7515de126,the pillows
18112,9eb4fef2c6f1d6c64652f0b84fa252b7515de126,aerosmith
18113,9ebd247e5ebfb0c51fdaf035c9f335af7a1a148a,less than jake
18114,9ebd247e5ebfb0c51fdaf035c9f335af7a1a148a,alexisonfire
18115,9ebd247e5ebfb0c51fdaf035c9f335af7a1a148a,protest the hero
18116,9ebd247e5ebfb0c51fdaf035c9f335af7a1a148a,anberlin
18117,9ebd55c5339885b786455f9703eab3607224f26d,aphex twin
18118,9ebd55c5339885b786455f9703eab3607224f26d,garbage
18119,9ebd55c5339885b786455f9703eab3607224f26d,portishead
18120,9ebd55c5339885b786455f9703eab3607224f26d,the rolling stones
18121,9ebd55c5339885b786455f9703eab3607224f26d,the 69 eyes
18122,9ec3f87d098848b0bdee8fb85138c77f549f2de2,queen
18123,9ec3f87d098848b0bdee8fb85138c77f549f2de2,the offspring
18124,9ec5c975cf7ba3c9986fbe059965060b0d22ef32,coldplay
18125,9ec5c975cf7ba3c9986fbe059965060b0d22ef32,metallica
18126,9ec5c975cf7ba3c9986fbe059965060b0d22ef32,the killers
18127,9ec5c975cf7ba3c9986fbe059965060b0d22ef32,sonata arctica
18128,9ed77196358c5a9aeff4543e43e11d6bf6d02d34,linkin park
18129,9ed77196358c5a9aeff4543e43e11d6bf6d02d34,the game
18130,9ed77196358c5a9aeff4543e43e11d6bf6d02d34,disturbed
18131,9ed77196358c5a9aeff4543e43e11d6bf6d02d34,fall out boy
18132,9ee0c1762f884a29161da3f405beb9ae06e39dfc,enigma
18133,9ee0c1762f884a29161da3f405beb9ae06e39dfc,nelly furtado
18134,9eef5aebba1e40f2b46361d763b94890900c4c1e,ill niño
18135,9ef2536eaa4ae997471fef954887bc7abf94131b,dark tranquillity
18136,9ef2536eaa4ae997471fef954887bc7abf94131b,darkthrone
18137,9ef295559c6519c2b31b0437a89549f66c3b0202,napalm death
18138,9ef534c1ed561a66a61e54562a95a0e363a53ea9,immortal
18139,9ef534c1ed561a66a61e54562a95a0e363a53ea9,arch enemy
18140,9ef534c1ed561a66a61e54562a95a0e363a53ea9,darkthrone
18141,9effa7d6e58916bcaaf8d0720cf2dd64adec6598,pixies
18142,9f0178455c438580688f9a8b40e5e7b17b27b274,nine inch nails
18143,9f0178455c438580688f9a8b40e5e7b17b27b274,deathstars
18144,9f14b3c222b5c424c0339742cf617ec17b2fe815,oasis
18145,9f14b3c222b5c424c0339742cf617ec17b2fe815,maxïmo park
18146,9f14b3c222b5c424c0339742cf617ec17b2fe815,radiohead
18147,9f14b3c222b5c424c0339742cf617ec17b2fe815,the cure
18148,9f281cb5e0a203de611faf42460c7d45ec3c1e79,epica
18149,9f281cb5e0a203de611faf42460c7d45ec3c1e79,植松伸夫
18150,9f2d0da1b1094a5e0fc189e30abfc73c30c604b9,volbeat
18151,9f3e19ea9fbf267176a5dfe83754b738f7359f9d,king crimson
18152,9f3e19ea9fbf267176a5dfe83754b738f7359f9d,tom waits
18153,9f3e19ea9fbf267176a5dfe83754b738f7359f9d,elvis presley
18154,9f3e19ea9fbf267176a5dfe83754b738f7359f9d,queen
18155,9f510b5e160f385e4110f1824a9150936acfe1f7,phish
18156,9f510b5e160f385e4110f1824a9150936acfe1f7,the shins
18157,9f525cfbf4b72ccaa05202d6ea24bbe73556cf91,rise against
18158,9f525cfbf4b72ccaa05202d6ea24bbe73556cf91,city and colour
18159,9f525cfbf4b72ccaa05202d6ea24bbe73556cf91,bright eyes
18160,9f525cfbf4b72ccaa05202d6ea24bbe73556cf91,alkaline trio
18161,9f566bdfe0efbc47f00917feb6aa2ba8ec08ed96,cake
18162,9f566bdfe0efbc47f00917feb6aa2ba8ec08ed96,of montreal
18163,9f6bb6cdc5c8fc0623610ed1834ae8096bae85da,hans zimmer
18164,9f6bb6cdc5c8fc0623610ed1834ae8096bae85da,john williams
18165,9f6bb6cdc5c8fc0623610ed1834ae8096bae85da,kylie minogue
18166,9f6bb6cdc5c8fc0623610ed1834ae8096bae85da,the ting tings
18167,9f6d50bc48e588e8362acce93070802c5de1d8f8,rise against
18168,9f6d50bc48e588e8362acce93070802c5de1d8f8,serj tankian
18169,9f6d50bc48e588e8362acce93070802c5de1d8f8,gackt
18170,9f6d50bc48e588e8362acce93070802c5de1d8f8,blink-182
18171,9f6fac244c78719d88facff93b71fde489ffd349,cocteau twins
18172,9f7325ce7855bd859eb47c3e6f49e43dd3765eb6,no doubt
18173,9f7325ce7855bd859eb47c3e6f49e43dd3765eb6,iron maiden
18174,9f7325ce7855bd859eb47c3e6f49e43dd3765eb6,massive attack
18175,9f73670aff2845ab2031b955e77f4a16ffb4182d,hooverphonic
18176,9f77d3fc1c267aa77174009c84809670124fc047,the kooks
18177,9f77d3fc1c267aa77174009c84809670124fc047,john legend
18178,9f7a9b4a8093788b3c26e0bf8c15fc9c662a2dff,alice in chains
18179,9f7a9b4a8093788b3c26e0bf8c15fc9c662a2dff,shakira
18180,9f82b672b8486e9b59f3ce03e363a912069ffeaa,taking back sunday
18181,9f8bec72c438cf8445006d048243bafa3b1b1a46,django reinhardt
18182,9f8bec72c438cf8445006d048243bafa3b1b1a46,miles davis
18183,9f8bec72c438cf8445006d048243bafa3b1b1a46,santana
18184,9f8f1d4bd4a4914d1d6663c3d186a688a8a11121,interpol
18185,9f8f1d4bd4a4914d1d6663c3d186a688a8a11121,sneaker pimps
18186,9f934a7ae531aa51e0539a50a1bd011383f89663,descendents
18187,9f934a7ae531aa51e0539a50a1bd011383f89663,bad brains
18188,9f934a7ae531aa51e0539a50a1bd011383f89663,the get up kids
18189,9f934a7ae531aa51e0539a50a1bd011383f89663,new found glory
18190,9f984ef67a5c31470c7e6c12df1d5ae1300ba359,kelly clarkson
18191,9f984ef67a5c31470c7e6c12df1d5ae1300ba359,mariah carey
18192,9f9dae1865af2c1129194534c767722dee3cd916,three days grace
18193,9f9dae1865af2c1129194534c767722dee3cd916,neutral milk hotel
18194,9f9dae1865af2c1129194534c767722dee3cd916,ac/dc
18195,9f9dae1865af2c1129194534c767722dee3cd916,the doors
18196,9f9dae1865af2c1129194534c767722dee3cd916,the mars volta
18197,9f9dae1865af2c1129194534c767722dee3cd916,modest mouse
18198,9fb6956cb1848feb1b25dda7eef435d1e2c7eeb7,leona lewis
18199,9fb6956cb1848feb1b25dda7eef435d1e2c7eeb7,shakira
18200,9fb7720828523a45d2aabfaa312363463644731e,nine inch nails
18201,9fb7720828523a45d2aabfaa312363463644731e,duran duran
18202,9fb7720828523a45d2aabfaa312363463644731e,u2
18203,9fbb5b513a00bda9fb71dff96eca251f0c9ec885,blink-182
18204,9fbb5b513a00bda9fb71dff96eca251f0c9ec885,red hot chili peppers
18205,9fbb5b513a00bda9fb71dff96eca251f0c9ec885,mastodon
18206,9fbb5b513a00bda9fb71dff96eca251f0c9ec885,faith no more
18207,9fbb5b513a00bda9fb71dff96eca251f0c9ec885,pennywise
18208,9fbb5b513a00bda9fb71dff96eca251f0c9ec885,bob dylan
18209,9fbb5b513a00bda9fb71dff96eca251f0c9ec885,audioslave
18210,9fbcaee75ab03ed90dca3d56d6868f93970ac826,the new pornographers
18211,9fbcaee75ab03ed90dca3d56d6868f93970ac826,the clash
18212,9fbcaee75ab03ed90dca3d56d6868f93970ac826,beck
18213,9fbe7ef1ace62fa2610e8d9f41836e4ab945e7c9,dark tranquillity
18214,9fbe7ef1ace62fa2610e8d9f41836e4ab945e7c9,sentenced
18215,9fbe7ef1ace62fa2610e8d9f41836e4ab945e7c9,sirenia
18216,9fbe7ef1ace62fa2610e8d9f41836e4ab945e7c9,paradise lost
18217,9fbe7ef1ace62fa2610e8d9f41836e4ab945e7c9,riverside
18218,9fbfce334b116149731b252e229cde75aaa6b978,the blood brothers
18219,9fbfce334b116149731b252e229cde75aaa6b978,the presets
18220,9fbfce334b116149731b252e229cde75aaa6b978,johnny cash
18221,9fc8b61094c6e5e751cfdb4f8651f6d49cf73063,le tigre
18222,9fc8b61094c6e5e751cfdb4f8651f6d49cf73063,ani difranco
18223,9fc8b61094c6e5e751cfdb4f8651f6d49cf73063,britney spears
18224,9fce2ed6cf5c0d1cb84a9f4cd7a61ff43c6ad1ee,system of a down
18225,9fce2ed6cf5c0d1cb84a9f4cd7a61ff43c6ad1ee,caliban
18226,9fce2ed6cf5c0d1cb84a9f4cd7a61ff43c6ad1ee,outkast
18227,9fce2ed6cf5c0d1cb84a9f4cd7a61ff43c6ad1ee,linkin park
18228,9fce2ed6cf5c0d1cb84a9f4cd7a61ff43c6ad1ee,lostprophets
18229,9fd26c614126386d1622db6a0e839268dbb8ff68,the mars volta
18230,9fd26c614126386d1622db6a0e839268dbb8ff68,rush
18231,9fd26c614126386d1622db6a0e839268dbb8ff68,pearl jam
18232,9fd26c614126386d1622db6a0e839268dbb8ff68,soundgarden
18233,9fd2e471ee47ee5969d9f168eb55172c4dc2f1e5,death
18234,9fd2e471ee47ee5969d9f168eb55172c4dc2f1e5,vader
18235,9fd2e471ee47ee5969d9f168eb55172c4dc2f1e5,bathory
18236,9fd2e471ee47ee5969d9f168eb55172c4dc2f1e5,sodom
18237,9fdf94ed7ec9af6040eac4dee1954f2fcde61ed7,all time low
18238,9fdf94ed7ec9af6040eac4dee1954f2fcde61ed7,dragonforce
18239,9fdf94ed7ec9af6040eac4dee1954f2fcde61ed7,sum 41
18240,9fdf94ed7ec9af6040eac4dee1954f2fcde61ed7,all that remains
18241,9fe4ca053eea0dbeb1ba2ede055cff9eb9116f84,red hot chili peppers
18242,9fe4ca053eea0dbeb1ba2ede055cff9eb9116f84,blink-182
18243,9fe4ca053eea0dbeb1ba2ede055cff9eb9116f84,sum 41
18244,9fe4ca053eea0dbeb1ba2ede055cff9eb9116f84,dashboard confessional
18245,9fe4ca053eea0dbeb1ba2ede055cff9eb9116f84,koЯn
18246,9fe4ca053eea0dbeb1ba2ede055cff9eb9116f84,jennifer lopez
18247,9fe4ca053eea0dbeb1ba2ede055cff9eb9116f84,motion city soundtrack
18248,9fe874ea019bf2253f24fa2e4e2acbff0f2fc55c,the 69 eyes
18249,9fe874ea019bf2253f24fa2e4e2acbff0f2fc55c,stone sour
18250,9ff019f95b87a5b624a06004b9a7368b0bc8b66f,the starting line
18251,9ff019f95b87a5b624a06004b9a7368b0bc8b66f,thrice
18252,9ff15f8141d9b9281655648800fe2956ba31b657,m83
18253,9ff68213471b02dbe5ffbf9c18a46a6e8101356c,slayer
18254,9ff68213471b02dbe5ffbf9c18a46a6e8101356c,dio
18255,9ff7493267f1fbe5998e134cc56cd1b04d4167c3,imogen heap
18256,9ff7493267f1fbe5998e134cc56cd1b04d4167c3,flyleaf
18257,9ff7493267f1fbe5998e134cc56cd1b04d4167c3,spice girls
18258,9ff78e362c57506c65d9f7901f16f92af9f78e15,ensiferum
18259,9ff7d89761b4c8672e1df8068ad6062f89144551,explosions in the sky
18260,9ff890274354304533fb6f2a57dab8ba3914c9a2,t.i.
18261,9ff890274354304533fb6f2a57dab8ba3914c9a2,n*e*r*d
18262,a001922599a877f5f241ff98575900b142753e9c,katatonia
18263,a001922599a877f5f241ff98575900b142753e9c,guano apes
18264,a001922599a877f5f241ff98575900b142753e9c,placebo
18265,a0055e7d5655f61f51d0bf44ebd3b7e166561a0e,death
18266,a0055e7d5655f61f51d0bf44ebd3b7e166561a0e,aerosmith
18267,a006561d2cde60999ba2ba7820261103f1fee28f,chico buarque
18268,a006561d2cde60999ba2ba7820261103f1fee28f,symphony x
18269,a006561d2cde60999ba2ba7820261103f1fee28f,misfits
18270,a00ef841b71534fdb5142b3b31533a6568b7758c,radiohead
18271,a00ef841b71534fdb5142b3b31533a6568b7758c,alice in chains
18272,a00ef841b71534fdb5142b3b31533a6568b7758c,beck
18273,a02e80e7cd85aa1b1698956a23bf799404f21e46,scooter
18274,a02e80e7cd85aa1b1698956a23bf799404f21e46,system of a down
18275,a02e80e7cd85aa1b1698956a23bf799404f21e46,daft punk
18276,a02e80e7cd85aa1b1698956a23bf799404f21e46,mindless self indulgence
18277,a02e80e7cd85aa1b1698956a23bf799404f21e46,pain
18278,a0307dc7cae4f4bc66a2a4e965d3bcd4b079fa3e,dj shadow
18279,a0307dc7cae4f4bc66a2a4e965d3bcd4b079fa3e,the roots
18280,a0307dc7cae4f4bc66a2a4e965d3bcd4b079fa3e,bob marley
18281,a0307dc7cae4f4bc66a2a4e965d3bcd4b079fa3e,animal collective
18282,a033274b53fbb8545e28b49ffde4fa4a103325cf,bob marley
18283,a033274b53fbb8545e28b49ffde4fa4a103325cf,infected mushroom
18284,a033274b53fbb8545e28b49ffde4fa4a103325cf,ska-p
18285,a04833f5df9551365a6de02767489731b406fe85,john mayer
18286,a04833f5df9551365a6de02767489731b406fe85,311
18287,a0491e68e30e27082648543e6df7446e8d478f40,yellowcard
18288,a0491e68e30e27082648543e6df7446e8d478f40,arctic monkeys
18289,a0491e68e30e27082648543e6df7446e8d478f40,nine inch nails
18290,a0491e68e30e27082648543e6df7446e8d478f40,p.o.d.
18291,a049c3848d44858efbead59b6ea35ecd87277cd2,strapping young lad
18292,a049c3848d44858efbead59b6ea35ecd87277cd2,ill niño
18293,a049c3848d44858efbead59b6ea35ecd87277cd2,dark tranquillity
18294,a04cfbb983eeaf8550b467f9a97ae66bc0f0d343,green day
18295,a04cfbb983eeaf8550b467f9a97ae66bc0f0d343,the rolling stones
18296,a04cfbb983eeaf8550b467f9a97ae66bc0f0d343,creedence clearwater revival
18297,a04cfbb983eeaf8550b467f9a97ae66bc0f0d343,black sabbath
18298,a04cfbb983eeaf8550b467f9a97ae66bc0f0d343,aerosmith
18299,a04d2e327a314283f3953c357d7b004486b3737c,depeche mode
18300,a0506b6cade1a79528b4111b54cdce68dcb222e1,madonna
18301,a0521316ae1a7784be160bf38cc253f13365fc95,patrick wolf
18302,a0521316ae1a7784be160bf38cc253f13365fc95,architecture in helsinki
18303,a054a2303c6fc347d95372098044bfb1c4a3ade4,venetian snares
18304,a054a2303c6fc347d95372098044bfb1c4a3ade4,frank zappa
18305,a054a2303c6fc347d95372098044bfb1c4a3ade4,isis
18306,a05beb8d7e714551070fda71d350c780c2521a08,rancid
18307,a05beb8d7e714551070fda71d350c780c2521a08,kettcar
18308,a05beb8d7e714551070fda71d350c780c2521a08,the offspring
18309,a05beb8d7e714551070fda71d350c780c2521a08,city and colour
18310,a05beb8d7e714551070fda71d350c780c2521a08,less than jake
18311,a05c43849dac80bc7e396c0bd8f2ea7c415e9872,death cab for cutie
18312,a05c43849dac80bc7e396c0bd8f2ea7c415e9872,bloc party
18313,a05c43849dac80bc7e396c0bd8f2ea7c415e9872,franz ferdinand
18314,a05c43849dac80bc7e396c0bd8f2ea7c415e9872,spoon
18315,a062a0e4717b4965dc21de5011403769ab2e1553,the blood brothers
18316,a062a0e4717b4965dc21de5011403769ab2e1553,yellowcard
18317,a062a0e4717b4965dc21de5011403769ab2e1553,alkaline trio
18318,a062a0e4717b4965dc21de5011403769ab2e1553,new found glory
18319,a06a38b8e6b19d3ff746711d617893efcfcedeab,flogging molly
18320,a06a38b8e6b19d3ff746711d617893efcfcedeab,ramones
18321,a071755d2069a7107ef1a437a7b77a8d36087715,lily allen
18322,a071755d2069a7107ef1a437a7b77a8d36087715,lifehouse
18323,a074a9d936ebe1a8745c9667c887a7fd4bf66b5d,tori amos
18324,a074a9d936ebe1a8745c9667c887a7fd4bf66b5d,ella fitzgerald
18325,a078e00629f7663fabe69963d2f22165e865149f,植松伸夫
18326,a078e00629f7663fabe69963d2f22165e865149f,skinny puppy
18327,a078e00629f7663fabe69963d2f22165e865149f,einstürzende neubauten
18328,a07cf0eaff6c3c76511b6fc511feeea23805edb0,the who
18329,a07cf0eaff6c3c76511b6fc511feeea23805edb0,gang starr
18330,a07cf0eaff6c3c76511b6fc511feeea23805edb0,rjd2
18331,a07cf0eaff6c3c76511b6fc511feeea23805edb0,beastie boys
18332,a07cf0eaff6c3c76511b6fc511feeea23805edb0,band of horses
18333,a07cf0eaff6c3c76511b6fc511feeea23805edb0,sex pistols
18334,a088a250c8e2836ae02e57c92d594dd956ce9b24,dio
18335,a088a250c8e2836ae02e57c92d594dd956ce9b24,queensrÿche
18336,a088a250c8e2836ae02e57c92d594dd956ce9b24,the cranberries
18337,a088af0b473ee41fc3e2c6059b692d3240fd6189,bathory
18338,a088af0b473ee41fc3e2c6059b692d3240fd6189,fleetwood mac
18339,a088af0b473ee41fc3e2c6059b692d3240fd6189,the rolling stones
18340,a08f66f6e359bd663b9c2747ebf672f7dd37db04,ac/dc
18341,a08f66f6e359bd663b9c2747ebf672f7dd37db04,eisregen
18342,a08f66f6e359bd663b9c2747ebf672f7dd37db04,bob marley
18343,a090a3ff297ec1887a70d69c91f555be2998ac6e,katatonia
18344,a090a3ff297ec1887a70d69c91f555be2998ac6e,dark tranquillity
18345,a090a3ff297ec1887a70d69c91f555be2998ac6e,linkin park
18346,a09294b022a9038d17eb6d9c45ca9991a403fa64,asian kung-fu generation
18347,a0aa8463ed11a743c8b2bd9f2fcbe976dba1e5a7,cobra starship
18348,a0aa8463ed11a743c8b2bd9f2fcbe976dba1e5a7,rihanna
18349,a0bd359e4ac2452406c4601bf8ad1dea2fada5b1,def leppard
18350,a0bd359e4ac2452406c4601bf8ad1dea2fada5b1,ozzy osbourne
18351,a0bd359e4ac2452406c4601bf8ad1dea2fada5b1,dio
18352,a0c15cd082c8c1822742bbe66e5fe180cac189b3,blackmore's night
18353,a0c15cd082c8c1822742bbe66e5fe180cac189b3,the rasmus
18354,a0c15cd082c8c1822742bbe66e5fe180cac189b3,dire straits
18355,a0c20c6f5516ac04c7dea5c1736f58cd1dae9c9e,paul van dyk
18356,a0c2658e35f6cde480ca79e165af3af47980aed8,miles davis
18357,a0cce5ee12efd80cff70a0401201ee17af833c9c,the prodigy
18358,a0cce5ee12efd80cff70a0401201ee17af833c9c,death cab for cutie
18359,a0dd4d94fee785fcd8d46f99070991431ac2e6b4,green day
18360,a0dd4d94fee785fcd8d46f99070991431ac2e6b4,kelly clarkson
18361,a0dd4d94fee785fcd8d46f99070991431ac2e6b4,the fray
18362,a0ddd9ca77e73f5040aa1804f58ed43fdeede81a,interpol
18363,a0ddd9ca77e73f5040aa1804f58ed43fdeede81a,ladytron
18364,a0ddd9ca77e73f5040aa1804f58ed43fdeede81a,stars
18365,a0e883767ac30adbdee5ad72b230db139e209299,rhapsody
18366,a0e883767ac30adbdee5ad72b230db139e209299,epica
18367,a0e883767ac30adbdee5ad72b230db139e209299,evanescence
18368,a0efe99afa645818fffc50bad2b5a3f20adcfe02,kanye west
18369,a0efe99afa645818fffc50bad2b5a3f20adcfe02,the hush sound
18370,a0efe99afa645818fffc50bad2b5a3f20adcfe02,the postal service
18371,a0f260b7d5d782535660d320ed6ca7fc81f20c08,hammerfall
18372,a0f260b7d5d782535660d320ed6ca7fc81f20c08,dragonforce
18373,a0f95c1a4527bfd5d46aaf98070ab3343f7db6db,nick cave and the bad seeds
18374,a109c7eb99f7f1ae3127f320feacca7c578f1e31,kotoko
18375,a109c7eb99f7f1ae3127f320feacca7c578f1e31,antonio vivaldi
18376,a10a7860cdb2526ee96e1dd26fe59bc15ff5d173,tom waits
18377,a10a7860cdb2526ee96e1dd26fe59bc15ff5d173,goldfrapp
18378,a10a7860cdb2526ee96e1dd26fe59bc15ff5d173,nouvelle vague
18379,a10d5b7be9726dfb7da0afa09c06e41a7747adbe,napalm death
18380,a1243bd5bf525125922fce8c7c44fd53f3600b9e,creedence clearwater revival
18381,a12485c1222585ed3b067d59ea39fce3d1605ca3,patrick wolf
18382,a12485c1222585ed3b067d59ea39fce3d1605ca3,elliott smith
18383,a12485c1222585ed3b067d59ea39fce3d1605ca3,muse
18384,a125287d0b6a983446ee6eba9f720aa87b946211,franz ferdinand
18385,a125287d0b6a983446ee6eba9f720aa87b946211,shakira
18386,a125287d0b6a983446ee6eba9f720aa87b946211,circa survive
18387,a12bf78a3b920fc351718a27a92b0f901c42b669,r.e.m.
18388,a12bf78a3b920fc351718a27a92b0f901c42b669,stratovarius
18389,a139363ba6ab36681f129e3ab55950cea19c297d,beck
18390,a139363ba6ab36681f129e3ab55950cea19c297d,audioslave
18391,a13a2344b16262bbac1bce059f73d4123568edd0,radiohead
18392,a13a2344b16262bbac1bce059f73d4123568edd0,the prodigy
18393,a13b74aace5eaa765f94a420c2df625531806e6f,thrice
18394,a13b74aace5eaa765f94a420c2df625531806e6f,bob dylan
18395,a13b74aace5eaa765f94a420c2df625531806e6f,less than jake
18396,a13d179e3cacaf5f76842be0347701419970987c,slipknot
18397,a13d179e3cacaf5f76842be0347701419970987c,muse
18398,a13d179e3cacaf5f76842be0347701419970987c,marilyn manson
18399,a13d179e3cacaf5f76842be0347701419970987c,koЯn
18400,a13d179e3cacaf5f76842be0347701419970987c,3 doors down
18401,a1463cadfa22f0b3504ed04e9cbde36ccee440db,the beatles
18402,a1463cadfa22f0b3504ed04e9cbde36ccee440db,arch enemy
18403,a1463cadfa22f0b3504ed04e9cbde36ccee440db,enter shikari
18404,a1463cadfa22f0b3504ed04e9cbde36ccee440db,cradle of filth
18405,a149a1a75c5e71e96fa7413e5b36932fa2c46048,amon amarth
18406,a1518a0155d9f176a484a16be9c9feb5f0b012c3,farin urlaub
18407,a1518a0155d9f176a484a16be9c9feb5f0b012c3,peter gabriel
18408,a1518a0155d9f176a484a16be9c9feb5f0b012c3,ayreon
18409,a161500465257534296ef609313de80d56be7e8b,placebo
18410,a161500465257534296ef609313de80d56be7e8b,3 doors down
18411,a161500465257534296ef609313de80d56be7e8b,apocalyptica
18412,a161500465257534296ef609313de80d56be7e8b,metallica
18413,a161500465257534296ef609313de80d56be7e8b,godsmack
18414,a183f867de9f10725cdd964ccb036cbabce3e16a,cat power
18415,a183f867de9f10725cdd964ccb036cbabce3e16a,feist
18416,a183f867de9f10725cdd964ccb036cbabce3e16a,gorillaz
18417,a183f867de9f10725cdd964ccb036cbabce3e16a,stars
18418,a183f867de9f10725cdd964ccb036cbabce3e16a,lou reed
18419,a183f867de9f10725cdd964ccb036cbabce3e16a,tricky
18420,a1875a0f7553eb3226e58563a868f2e33ad14a24,common
18421,a18c664d7c4aecd5e29c4e83e5ab213dcd208ef1,nine inch nails
18422,a18c664d7c4aecd5e29c4e83e5ab213dcd208ef1,talking heads
18423,a18c664d7c4aecd5e29c4e83e5ab213dcd208ef1,massive attack
18424,a18c664d7c4aecd5e29c4e83e5ab213dcd208ef1,misfits
18425,a18c664d7c4aecd5e29c4e83e5ab213dcd208ef1,siouxsie and the banshees
18426,a18c664d7c4aecd5e29c4e83e5ab213dcd208ef1,type o negative
18427,a18c664d7c4aecd5e29c4e83e5ab213dcd208ef1,radiohead
18428,a196f174aff2ef97a1a158e744fb82b7199c086a,death cab for cutie
18429,a196f174aff2ef97a1a158e744fb82b7199c086a,the knife
18430,a196f174aff2ef97a1a158e744fb82b7199c086a,the shins
18431,a1a3b1b2c3cd4c202b2633ace6f024b0a92120a2,john frusciante
18432,a1a3b1b2c3cd4c202b2633ace6f024b0a92120a2,afi
18433,a1a3b1b2c3cd4c202b2633ace6f024b0a92120a2,foo fighters
18434,a1a3b1b2c3cd4c202b2633ace6f024b0a92120a2,sum 41
18435,a1a3b26c3a3653fb62b803c6f79dccb98780fb68,reel big fish
18436,a1abcdc0e1ff231067b42130ef12a588b9cffb29,metallica
18437,a1abcdc0e1ff231067b42130ef12a588b9cffb29,rob zombie
18438,a1abcdc0e1ff231067b42130ef12a588b9cffb29,the chemical brothers
18439,a1bda6415ad114337340cdd6df5a58900cba49d2,enya
18440,a1bda6415ad114337340cdd6df5a58900cba49d2,vnv nation
18441,a1be9290915afdf1e138071aac7c89d0f55285c0,linkin park
18442,a1cd9e8b0eec2fe925b01ff2da0ef593d83b2765,gorillaz
18443,a1cd9e8b0eec2fe925b01ff2da0ef593d83b2765,beastie boys
18444,a1cf6b45d5261ae29ffd3965647df9c3c0e9537d,spice girls
18445,a1cf6b45d5261ae29ffd3965647df9c3c0e9537d,björk
18446,a1e3ccd98976b1e585ffd5b3eaf4d14b723534e4,hooverphonic
18447,a1e3ccd98976b1e585ffd5b3eaf4d14b723534e4,suede
18448,a1e3ccd98976b1e585ffd5b3eaf4d14b723534e4,ludwig van beethoven
18449,a1e3ccd98976b1e585ffd5b3eaf4d14b723534e4,sia
18450,a1e3ccd98976b1e585ffd5b3eaf4d14b723534e4,morcheeba
18451,a1e43bbe921c908ccdc5ccf859f863cc8c60ebc4,anberlin
18452,a1e43bbe921c908ccdc5ccf859f863cc8c60ebc4,copeland
18453,a1e43bbe921c908ccdc5ccf859f863cc8c60ebc4,emery
18454,a1e75a8027f8d17d738ff7927beee63a08d321d8,oasis
18455,a1f341f25b58ca1d2ed967974fe45d3af0dffe7c,nofx
18456,a1f341f25b58ca1d2ed967974fe45d3af0dffe7c,in flames
18457,a1fe36fec1b39d3afdc0a54ecee8cd4c8443794b,metallica
18458,a1fe36fec1b39d3afdc0a54ecee8cd4c8443794b,frank sinatra
18459,a1fe36fec1b39d3afdc0a54ecee8cd4c8443794b,faith no more
18460,a1fe36fec1b39d3afdc0a54ecee8cd4c8443794b,meshuggah
18461,a1fe36fec1b39d3afdc0a54ecee8cd4c8443794b,the offspring
18462,a209c9acca4a085e782ec9f610dcd372956247e2,the smashing pumpkins
18463,a209c9acca4a085e782ec9f610dcd372956247e2,sonic youth
18464,a20bcd89638c30f99681cedda15051b362640c76,mirah
18465,a20bcd89638c30f99681cedda15051b362640c76,rancid
18466,a20bcd89638c30f99681cedda15051b362640c76,guns n roses
18467,a20bcd89638c30f99681cedda15051b362640c76,converge
18468,a20eadaff60cdea12337ce5fc2378d029f56c9d8,lupe fiasco
18469,a20eadaff60cdea12337ce5fc2378d029f56c9d8,dr. dre
18470,a20eefc9e3ec504bcd7db839ef73ec497a02e0ca,beastie boys
18471,a20eefc9e3ec504bcd7db839ef73ec497a02e0ca,no doubt
18472,a20eefc9e3ec504bcd7db839ef73ec497a02e0ca,peter gabriel
18473,a20eefc9e3ec504bcd7db839ef73ec497a02e0ca,incubus
18474,a21ca44ce5d6d916aac82063089fd74983408b8f,dream theater
18475,a21ca44ce5d6d916aac82063089fd74983408b8f,nightwish
18476,a21ca44ce5d6d916aac82063089fd74983408b8f,ayreon
18477,a21ca44ce5d6d916aac82063089fd74983408b8f,barenaked ladies
18478,a224a09848032ca6194dfb4ba830e7d29c379405,rammstein
18479,a224a09848032ca6194dfb4ba830e7d29c379405,dredg
18480,a224a09848032ca6194dfb4ba830e7d29c379405,red hot chili peppers
18481,a25ac94fbd658fa383059c2c296cbc871f05f8c2,dark tranquillity
